0.20157,1.4943
0.2316,1.49455
0.26611,1.4948
0.30069,1.50338
0.34549,1.50363
0.40363,1.51232
0.46118,1.52953
0.52695,1.52978
0.59875,1.53857
0.68034,1.54741
0.78169,1.55632
0.89312,1.58283
1.00358,1.60976
1.14662,1.64633
1.31003,1.69314
1.49667,1.76082
1.7004,1.8414
1.9319,1.9257
2.359,2.071
2.6801,2.1658
3.0619,2.265
3.4787,2.3686
3.9963,2.4909
4.5403,2.605
5.187,2.7242
5.8604,2.8489
6.0253,2.881
6.8455,3.0129
7.2463,3.0511

x,.4
0.100055,1.7356
0.114961,1.73589
0.132088,1.73618
0.151767,1.73647
0.174378,1.73677
0.20147,1.73707
0.23021,1.73735
0.26303,1.74735
0.40342,1.76786
0.46095,1.77803
0.52961,1.78827
0.59845,1.79853
0.68761,1.79884
0.79003,1.8092
0.90267,1.8298
1.00871,1.8505
1.15251,1.8821
1.31678,1.9248
1.50444,1.9796
2.0078,2.141
2.2938,2.2266
2.6061,2.3285
2.9608,2.4351
3.3826,2.5466
3.8218,2.6484
4.514,2.8008
5.1285,2.929
5.8025,3.046

x,.45
0.099866,2.0232
0.108696,2.0178
0.124199,2.0125
0.139567,2.01
0.159475,1.9963
0.18323,1.9967
0.20138,1.9969
0.23138,1.9972
0.26586,1.9976
0.30546,1.9979
0.35097,1.9982
0.39439,2.0097
0.40325,2.0097
0.46333,2.0101
0.53236,2.0104
0.59823,2.0107
0.68736,2.011
0.78537,2.0226
0.90238,2.023
1.01963,2.0574
1.165,2.0808
1.33108,2.1162
1.5208,2.1643
1.73753,2.2259
1.9742,2.2891
2.0073,2.302
2.2806,2.394
2.6055,2.4897
2.9601,2.6328
3.3629,2.7687
3.7995,2.8955
4.4076,3.0365

x,.5
0.099559,2.2213
0.112969,2.2309
0.12908,2.2313
0.147492,2.2192
0.169468,2.2072
0.19472,2.2076
0.20132,2.1954
0.23003,2.2081
0.26283,2.2084
0.40312,2.2219
0.46318,2.2223
0.52923,2.2351
0.59802,2.2354
0.68711,2.2483
0.78507,2.2739
0.90202,2.287
1.00797,2.3129
1.15169,2.3392
1.31589,2.3658
1.51188,2.3928
1.72737,2.4471
1.9626,2.5167
2.0067,2.5309
2.2926,2.6174
2.6193,2.7069
2.9758,2.8466
3.3809,2.9769
3.5836,3.0485

x,.55
0.099944,2.4353
0.112936,2.4391
0.129761,2.4395
0.149093,2.4399
0.171306,2.4403
0.19683,2.4407
0.20125,2.4408
0.23123,2.4412
0.26275,2.4416
0.30189,2.4556
0.34686,2.456
0.40299,2.4565
0.46302,2.4706
0.53199,2.4849
0.59781,2.4991
0.68686,2.5135
0.78917,2.528
0.89671,2.5425
1.00766,2.5429
1.15137,2.5433
1.32284,2.5866
1.51141,2.6307
1.72684,2.6904
1.9729,2.767
2.0061,2.767
2.2919,2.8616
2.604,2.976
2.8616,3.0562
